,Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,AUC8e+22,AUC1.4571428571428572e+23,AUC2.1142857142857144e+23,AUC2.7714285714285714e+23,AUC3.428571428571429e+23,AUC4.0857142857142864e+23,AUC4.7428571428571424e+23,AUC5.4e+23,AUC6.057142857142857e+23,AUC6.714285714285714e+23,AUC7.371428571428572e+23,AUC8.028571428571429e+23,AUC8.685714285714285e+23,AUC9.342857142857142e+23,AUC1e+24
644,P,0.14,0.5,1.42,0.01,291.1111111111111,22.639054829130913,51.59195949932696,84.08079916079545,119.4916185977688,157.49853142330207,197.87107982674752,240.43710716480743,285.0573878199879,331.6222886044696,380.0391073893131,430.2194631040852,482.10650671729087,535.621088854671,590.7246439214987,647.3641856053949
645,P,0.134,0.634,1.337,0.015,276.1111111111111,29.95835558853103,68.56692137225312,112.1390417591086,159.82144807520677,211.15559218365158,265.81740128982125,323.5645756454593,384.201533722841,447.57375835365536,513.5506881923328,582.0089655599189,652.8670510056431,726.0157519985098,801.3988773396574,878.9423764900926
646,P,0.133,0.66,1.21,0.005,287.77777777777777,24.18076552079296,54.49958006260012,88.01117582388484,124.14358928228984,162.60479095136685,203.18785564615817,245.73863888302017,290.13172243390665,336.2693856416851,384.0688079447861,433.44873418137666,484.36140018583126,536.731410267445,590.5281602374023,645.703130978239
647,P,0.133,0.66,1.21,0.005,286.6666666666667,24.6661251437156,55.59367739794158,89.77826486414833,126.63641937318012,165.8702336526162,207.26861779807194,250.6743247592168,295.95941219409633,343.0241924063604,391.78417778827054,442.1564784304671,494.09236770984796,547.5149339516878,602.3929556287258,658.6769374171284
648,P,0.133,0.62,1.427,0.008,275.55555555555554,29.98497245983788,68.1727819346446,110.8898901368091,157.34522262546568,207.12192862556253,259.9251147169852,315.5346036777356,373.7721347247603,434.49761063833455,497.59251949741457,562.9432683318117,630.4779780548741,700.0942279336451,771.7437303842094,845.3584354636982
649,P,0.133,0.537,1.645,0.008,273.88888888888886,30.175376176764964,68.90249883995571,112.47381031088955,160.05215084372318,211.19055893888094,265.5730479336067,322.96347217831516,383.17102776946035,446.0452326082625,511.4588870685597,579.2912361396633,649.463595871859,721.8684148341326,796.4519109519103,873.1416452361954
650,P,0.123,0.633,1.3,0.008,275.55555555555554,27.267698880820404,62.28571822321919,101.70294327428344,144.75975398868593,191.05016536385924,240.28717461031167,292.25628082889216,346.7841964551113,403.73421631703116,462.99079309362725,524.4443169374431,588.0232021569099,653.6299195544386,721.2154742075054,790.714105827483
651,P,0.12,0.7,1.43,0.013,276.6666666666667,27.07397948189407,62.39996578109314,102.63059571530873,146.93462599419948,194.85744224932327,246.07802850433444,300.3560782751497,357.4981312037059,417.350643084273,479.78400353795917,544.6773005734191,611.9475493363959,681.4895097736577,753.2448041785835,827.1407174458012
652,P,0.12,0.7,1.43,0.013,273.88888888888886,28.511315225724736,65.71335748424278,108.08103216409981,154.7388790859778,205.20809068084617,259.15056783810843,316.31321557759657,376.4922787503202,439.5260415284186,505.2779958383228,573.6207969453545,644.467040968276,717.7058912676459,793.2758599382801,871.1003631189307
653,P,0.12,0.56,1.5,0.01,276.6666666666667,25.57533580189549,58.968392114655664,97.01628428427581,138.93066979547137,184.28001771162513,232.75962496768992,284.1413828191936,338.2416749352552,394.9147368149589,454.0375311806206,515.4953508987685,579.2093235613381,645.0796950281724,713.0509258882412,783.0540262363988
654,P,0.11,0.6,1.42,0.015,275.0,24.384001415720476,56.91770441416651,94.5604784881873,136.46439974240815,182.15362735508148,231.29257314732178,283.6295819869009,338.96282782270947,397.1310666471829,457.998381959831,521.440304287057,587.3667461120122,655.6720921826486,726.291222994803,799.1490820266741
655,P,0.12,0.56,1.5,0.01,273.88888888888886,26.93311869811484,62.09959141652011,102.16859599092743,146.30985494738823,194.0688725809023,245.1247307961111,299.2371814867242,356.21283736720596,415.8981763543844,478.1636132898779,542.8883383952249,609.9892792513692,679.3613768458723,750.9461328185629,824.6708866991505
656,P,0.12,0.56,1.35,0.01,286.0,21.32596430674276,49.09107399052441,80.66083065640738,115.38889476270582,152.92280460637312,193.01364174135443,235.475107884635,280.15715694858534,326.94079141909265,375.7255461972284,426.4175012362586,478.95259246654666,533.2488423060634,589.2613314406244,646.9335945565892
657,P,0.12,0.09,1.35,0.007,285.55555555555554,14.856035479542264,35.125583647966174,58.939981516582506,85.72061407373906,115.13609617253364,146.95294126247586,180.99582257579112,217.12454301786855,255.22652376407592,295.206973035521,336.98033017755796,380.4821212497929,425.64123331785964,472.4101570513701,520.7371879961324
658,P,0.12,0.09,1.35,0.007,285.0,15.005468475046202,35.47897176557865,59.533048002099974,86.5832524881942,116.29486037467471,148.43203206178526,182.81767382781746,219.310175718968,257.7958243018515,298.17887246681227,340.3728974293732,384.31277524653905,429.92667663576435,477.1666131764891,525.9803594128839
659,P,0.12,0.067,1.46,0.014,289.44444444444446,14.02732131353252,33.699524768335515,57.23297386157076,84.00754717970541,113.66099634131623,145.93832222405902,180.64779729271942,217.63654062383463,256.78119157346634,297.9779876472569,341.1345678378543,386.178647415466,433.0350297475038,481.6495337710398,531.9662291518617
660,P,0.12,0.067,1.46,0.014,286.1111111111111,14.888418644378405,35.76864539650171,60.74753687792803,89.166848474907,120.64205714698485,154.90248402346703,191.7446121929131,231.00616032478425,272.5561821334435,316.2845346741624,362.09317842164813,409.90538267893015,459.64132862740155,511.24350214415836,564.6525341223213
661,P,0.12,0.067,1.46,0.014,285.55555555555554,15.037943645568015,36.12793960063415,61.35782911214838,90.06274735025416,121.85430318106536,156.45909487685552,193.67155824838994,233.32777954411932,275.2954951969243,319.4634542680035,365.73263113663535,414.02552303707415,464.26150849720074,516.3824945849445,570.3285150375169
662,P,0.12,0.067,1.46,0.014,282.77777777777777,15.812763775633272,37.98976855130416,64.52031986197906,94.7052462589228,128.13611163833113,164.52540407252582,203.65695010770477,245.35837657795042,289.49059358478854,335.936608415663,384.5922853935227,435.3761207593557,488.2033336285338,543.0128315648774,599.7415537751427
663,P,0.11,0.63,1.28,0.012,278.88888888888886,22.524783660857604,52.27245776119303,86.44523426366588,124.30209240554228,165.43173205678588,209.54393006115757,256.4212115912875,305.88888093770174,357.8077587715922,412.06045682709623,468.5386233526841,527.1655720490694,587.8483506305856,650.5321428880558,715.1516866857321
664,P,0.11,0.6,1.42,0.015,276.6666666666667,23.640059434550643,55.18084892185102,91.67451770178586,132.2990570368343,176.5931741582379,224.2315407813268,274.9701957676035,328.6134833035433,385.00508936196326,444.01325296686434,505.5173092715403,569.4299263099006,635.6487160537589,704.11055150435,774.7426704545438
665,P,0.05399999999999999,0.656,1.25,0.009200000000000002,274.0,9.468660517976746,24.718077630837843,44.47328934799157,68.04312466950181,95.0007494762035,125.04644394294378,157.95406781263392,193.5446740139982,231.67196035152668,272.2132100544623,315.0633229123473,360.13136319433124,407.33683050687085,456.60871349716297,507.8829912667111
666,P,0.04,0.65,1.4,0.005,296.1111111111111,5.69194480558629,14.941144533584177,26.97821217356642,41.376283694853434,57.871164863884054,76.27735818019032,96.45488586290108,118.2930149009818,141.70116709577553,166.60337452786354,192.93467326554745,220.6386397157477,249.66564091940316,279.9715520800328,311.5167916578413
667,W,0.07,0.09,1.46,0.01,292.77777777777777,7.835785045170908,19.578224064141935,34.20382295377325,51.26195557634763,70.48056016865198,91.66840732625721,114.6814149693251,139.40521939421149,165.74681000547693,193.62808366900373,222.98109928340952,253.7493647907658,285.8795030154895,319.32808044159594,354.05381067236374
668,F,0.039,0.76,1.35,0.005,284.0,6.701237655927042,17.59050092559527,31.761975472717353,48.713105946871885,68.13285132308592,89.80282177544336,113.55821873189085,139.26867405839965,166.82754827472576,196.14540286738384,227.14575453229355,259.7621746726325,293.93622943747647,329.6159698431589,366.75479577073673
669,F,0.051,0.7,0.59,0.01,285.55555555555554,5.689234517148171,14.934030126704855,26.965366171183657,41.35658187638177,57.843608808021195,76.24103779251493,96.40895770110696,118.23668824962678,141.63369436932348,166.52404431382297,192.8428050847895,220.53357995592071,249.54675960148964,279.83824023557145,311.3684591656004
670,F,0.051,0.7,0.59,0.01,284.44444444444446,5.804590818253302,15.236836149345804,27.512122486128547,42.19513797689602,59.016459871649026,77.7869195953571,98.36376914723023,120.63408406276939,144.50549356217684,169.90052628854363,196.75293264628607,225.00517239537945,254.60663031935707,285.5123083732172,317.6818416816286
671,F,0.05,0.71,0.67,0.01,286.1111111111111,5.864347363409086,15.393694869606751,27.795351647519894,42.629524438718974,59.62401686570362,78.58771291892994,99.37639504917249,121.87597626797962,145.99313486570384,171.64960194073717,198.77844587750968,227.32153407624912,257.22773025181004,288.4515731176304,320.95228225392964
672,F,0.05,0.69,0.67,0.01,284.44444444444446,6.018448883763862,15.79820565934703,28.525749368228656,43.74972999969869,61.190798483380895,80.65281672188262,101.98777746147756,125.07859577084282,149.82949766108342,176.16015750441423,204.00188487681143,233.29501958788595,263.987081608884,296.0314150355063,329.3861678326164
673,F,0.05,0.69,0.67,0.01,282.77777777777777,6.203281899488606,16.283385487480857,29.40180570489733,45.093331098447315,63.07003348840019,83.1297511661738,105.11993141664747,128.919893504767,154.4309221197891,181.57022474780726,210.2670014082543,240.45975968235106,272.09440782341335,305.1228570743156,339.5019700790657
674,F,0.044,0.76,1.35,0.005,288.0,6.235537974152535,16.368056490117233,29.554690396490958,45.327809214761324,63.39798758467078,83.56201258905566,105.66653826305283,129.5902563510692,155.23393823851922,182.51436090365317,211.3603562173184,241.7101120099834,273.50925526652463,306.7094471759637,341.2673260749499
675,F,0.04,0.91,1.35,0.002,276.0,7.44008779613291,19.529955208890573,35.263916641820096,54.08400711568446,75.64489153675648,99.70410133997026,126.07866795926257,154.62384942116614,185.22124862707207,217.7715659510231,252.1898853630984,288.40245413015975,326.3443957318592,365.9580335091608,407.1916294109691
676,F,0.04,0.9,1.35,0.004,276.0,8.201411402202657,21.528401508642762,38.87237569735003,59.61827397600517,83.38542406588225,109.90654626428203,138.97994933783806,170.44608026727173,204.17442670634125,240.05552797301192,277.9957788148858,317.9138795856311,359.7383151300107,403.40550689599377,448.8584226208161
677,F,0.04,0.89,1.35,0.002,276.0,7.2874782030829754,19.129360673129668,34.54059023553064,52.97464677712445,74.09327864856839,97.65899075151582,123.49256753454156,151.4522359425936,181.42202741467327,213.30467913889345,247.0170168659584,282.4868006640431,319.65048474701155,358.45157550792385,398.8393961362427
678,F,0.04,0.77,0.68,0.004,292.77777777777777,4.503098292153122,11.820466418782445,21.343415179448172,32.73423738386829,45.78391965566951,60.34570837968397,76.30886219640975,93.58577631523377,112.10479112848061,131.8058057356888,152.63742487919606,174.55500986444162,197.519294306944,221.49536952391347,246.45192116316625
679,F,0.03,0.91,1.35,0.002,276.0,7.44008779613291,19.529955208890573,35.263916641820096,54.08400711568446,75.64489153675648,99.70410133997026,126.07866795926257,154.62384942116614,185.22124862707207,217.7715659510231,252.1898853630984,288.40245413015975,326.3443957318592,365.9580335091608,407.1916294109691
680,F,0.051,0.7,0.59,0.01,289.44444444444446,5.306291737806058,13.928819498410009,25.150325459389084,38.57286741354924,53.9501513916753,71.10924812482025,89.91966391223981,110.27816836755039,132.10032034390755,155.3152990661776,179.86254218075362,205.6894490289855,232.7497494923836,261.00230841398565,290.4102260688717
681,F,0.03,0.895,1.35,0.002,276.0,7.323711035532284,19.224470517827207,34.712323636829154,53.23803301955944,74.46166525310845,98.14454443009441,124.10656395189224,152.20524587772587,182.32404505901405,214.36521509996487,248.24516821472616,283.89130529957964,321.2397646231804,360.23377169632204,400.82239774690623
682,F,0.03,0.89,1.35,0.002,276.0,7.2874782030829754,19.129360673129668,34.54059023553064,52.97464677712445,74.09327864856839,97.65899075151582,123.49256753454156,151.4522359425936,181.42202741467327,213.30467913889345,247.0170168659584,282.4868006640431,319.65048474701155,358.45157550792385,398.8393961362427
683,F,0.02,0.89,1.35,0.003,276.0,7.7437782711293135,20.327131470322485,36.70332379515426,56.29161517902051,78.73257459525334,103.77383636524287,131.22496348810878,160.93530589361438,192.78163373492248,226.66059416097937,262.48380502826893,300.17450315496285,339.66516388243605,380.89575629825373,423.81243050079644
684,F,0.02,0.81,0.63,0.011,292.22222222222223,5.462549216668211,14.338989599469594,25.89094181503479,39.70874521905744,55.53885307964171,73.20324377843313,92.56758089029655,113.5255941432342,135.99035580252263,159.88895959220747,185.15905974360493,211.74650663567928,239.60366760667762,268.6881961685919,298.9621059887029
685,F,0.02,0.76,0.72,0.014,292.22222222222223,5.82917349128397,15.301364756582581,27.628637419330964,42.37383606481432,59.26639692696913,78.11635029432426,98.78034362262761,121.14497420778075,145.11748007605888,170.62006177627438,197.5861891431712,225.95807825151854,255.6848995273948,286.72146435728735,319.0272369190126
686,F,0.02,0.76,0.72,0.014,291.1111111111111,5.9447957726983764,15.60486896769508,28.176654405885074,43.214325648015034,60.44195226670195,79.66579648087226,100.73966233318318,123.54789776473736,147.99590085811175,174.0043290016602,201.5053323971627,230.43998096903414,260.75643693330227,292.4086153554588,325.35517638093893
687,F,0.02,0.75,1.35,0.005,289.0,6.103627846824562,16.021797286072164,28.9294736165595,44.368918881673444,62.05683039032818,81.79429410733121,103.43120803583535,126.84883014428584,151.9500309568145,178.65334799894765,206.88911867273407,236.59683841853692,267.72328445901155,300.2211405699612,334.0479623853973
688,F,0.018,0.74,1.35,0.005,289.0,6.084050135134053,15.970406517188104,28.836680787763775,44.226603209144855,61.85777979872947,81.5319345486967,103.09944692235585,126.44195575954838,151.4626431323775,178.08030786159927,206.22551079575877,235.83794144681966,266.86454775233267,299.25816525741277,332.9764857386377
689,F,0.01,0.73,0.58,0.011,292.22222222222223,5.15742029432572,13.538037466971474,24.444716827194362,37.49068069356222,52.436545033314346,69.11423221988618,87.39690963762907,107.18424309535399,128.39416049715484,150.95782799050653,174.81638233776644,199.91869862575177,226.21980487404562,253.6797199990948,282.2625795216053
690,F,0.01,0.73,0.58,0.011,291.6666666666667,5.208272221136465,13.671521893514907,24.685740610416648,37.860337080266135,52.953566954753654,69.79569536964985,88.25863914555141,108.24107480076046,129.66012101228122,152.44626522897005,176.5400638243692,201.8898877960044,228.45032174180062,256.18099036656054,285.0456755688746
691,F,0.051,0.7,0.59,0.01,286.1111111111111,5.632574138738461,14.785298729605536,26.69681196646413,40.94470228664346,57.26753117336453,75.4817359851009,95.4487989997974,117.0591422233658,140.22313224636258,164.8655935439176,190.92223980016996,218.3372359566204,247.0614667580818,277.0512676582479,308.2674699783918
692,F,0.063,0.73,1.3,0.009,291.1111111111111,8.319162494144456,20.895186559292938,36.63750613158491,55.05258834733374,75.84148340611777,98.79409322803188,123.75208655367126,150.58984614963398,179.20513006593643,209.51209745606758,241.436246244608,274.9152636324264,309.89083120244874,346.31492727615034,384.1422626552291
693,P,0.04,0.62,1.35,0.003,286.0,6.159617699573831,16.16876857811982,29.194849718863587,44.77592423933487,62.626090653705546,82.54461024680268,104.38000410481885,128.0124409507492,153.34390031976145,180.29217246509353,208.78695575923635,238.76719062159407,270.17916605117136,302.97513178216695,337.1122540975602
694,F,0.09,0.63,1.29,0.009,262.0,22.120460774581076,52.40604340205331,88.07056763010745,128.23803089881812,172.40533886267733,220.21806814799288,271.4100312935513,325.76846035579274,383.1223849651966,443.3278685284322,506.2552454472795,571.8062804742934,639.8735104528234,710.384368697195,783.2604752564204
695,P,0.03,0.58,1.38,0.005,286.6666666666667,6.659764312716115,17.481634934028158,31.5654035292239,48.411625016701024,67.71118337576837,89.24704037504657,112.85541736567998,138.40675305002503,165.79506792976795,194.93147701815357,225.7399703592326,258.1545304766552,292.11708516122417,327.5760069367519,364.48498408814413
696,P,0.03,0.57,1.35,0.007,286.0,7.116544244697258,18.680665356296632,33.73041150848613,51.73208167910902,72.35535819704404,95.36831661213402,120.59594502513022,147.89979578776976,177.1666204796332,208.30143767026286,241.22302403265326,275.86083408361554,312.1528125571167,350.04379095149875,389.48428112363166
697,P,0.029,0.6,1.48,0.005,278.3333333333333,7.925359328114172,20.80377502707467,37.56396676506328,57.611576911615515,80.57874627186831,106.20719153565459,134.30201021371133,164.70901969677087,197.30210056587035,231.975476486318,268.6386928736682,307.213186553995,347.62984950736586,389.8272431781846,433.750254957957
698,F,0.09,0.65,1.27,0.01,265.0,21.080417667444767,49.982345908910446,84.04915159754056,122.44044568838719,164.67306004864076,210.40662632128306,259.38549468834015,311.40535202902043,366.3019776525103,423.93712535785784,484.1863518085637,546.9551787785101,612.1405875775588,679.6727192104155,749.4763418259429
699,F,0.09,0.65,1.27,0.01,262.33805684919076,22.19761745814421,52.631789801168665,88.50507120540868,128.93246153442539,173.40513737671975,221.56465770835015,273.14179813905025,327.92139728190784,385.73051436431655,446.42356244662136,509.86949161986416,575.9688053116842,644.6130171855492,715.7285567083995,789.2361979329464
700,F,0.09,0.65,1.27,0.01,262.1157321289414,22.29405690894288,52.86049758689705,88.88972086534069,129.49287549757136,174.15892333094394,222.5278631843995,274.32929881651785,329.34713234384185,387.4076702153108,448.3646917876003,512.0865768293331,578.4733955457305,647.4161896008937,718.8410680511048,792.668460152386
701,F,0.09,0.65,1.27,0.01,261.1990243840401,22.69697686968231,53.81603114289908,90.4967770581842,131.8342733065604,177.30822844899433,226.55212289991707,279.2906643717272,335.3038422584199,394.41481786616606,456.4747229091682,521.349554328174,588.9375722991963,659.1278464616859,731.8451471735729,807.0084631172929
702,F,0.09,0.65,1.27,0.01,260.20953860733687,23.14159219222837,54.87044998446742,92.27014754333112,134.41798792175933,180.78346848340396,230.99287644701965,284.7655166339521,341.87706066867247,402.1471991236966,465.4241419827483,531.5712566937199,600.4848060145395,672.0516834313842,746.1951820046069,822.83270071731
703,F,0.09,0.65,1.27,0.01,255.7274479500957,25.28928540347276,59.963824199879525,100.83648970135664,146.8988097165585,197.57095190409686,252.44445359239293,311.21251854078645,373.6299595150589,439.49970014447626,508.6558356873897,580.9490307784181,656.2658985862062,734.4828199759726,815.5159510475471,899.2750110963061
704,F,0.09,0.65,1.27,0.01,255.0,25.659707423720782,60.84230937028112,102.31398988100963,149.051481531292,200.46644306591796,256.14441778516624,315.774107257593,379.1067262963991,445.94230638489336,516.1125081207513,589.465805040325,665.8871458195605,745.2510980348496,827.4725866913592,912.4600064193255
705,F,0.088,0.71,0.65,0.009,289.44444444444446,12.05420010554887,28.280291578807773,47.16998776128999,68.28432269721495,91.3748249064283,116.266330574442,142.82741000927288,170.95278947220314,200.5581805570523,231.5725676013976,263.93131422546054,297.58682522141726,332.484729871806,368.59033537964285,405.86463002554484
706,F,0.07,0.61,1.22,0.015,262.0,16.676655742423815,41.32022395079293,71.76495221755464,107.09985939674853,146.77807746064624,190.41512100055394,237.72140247467894,288.46688454511457,342.464732027196,399.5580103607225,459.6096629545027,522.5068918050507,588.1413411786561,656.4266464518571,727.2795715607749
707,F,0.088,0.71,0.65,0.009,286.1111111111111,12.793860212380924,30.015950422805147,50.0654212246988,72.47632326716567,96.98490651276992,123.40523645540559,151.5978017164963,181.4508555180165,212.87492633542604,245.79463164001575,280.14136137014526,315.8645924104912,352.9066125628438,391.2305941844527,430.79512713245714
708,F,0.088,0.71,0.65,0.009,285.55555555555554,12.922296462323606,30.317336155274404,50.568196795273536,73.20424329514042,97.95907242789313,124.64487930978738,153.1207491410685,183.2738110731168,215.0136935085844,248.2642555923942,282.9561972201106,319.03848682486085,356.4528319557729,395.162034235452,435.12426702651896
709,F,0.088,0.71,0.65,0.009,284.44444444444446,13.183775099518943,30.930918070839972,51.59178438685479,74.6861991948495,99.94235757137677,127.16864668385755,156.22129447120068,186.98514156206159,219.3679838767645,253.2921366636666,288.6868949467832,325.5001919831882,363.6725539799637,403.1660277634348,443.93793874651277
710,F,0.087,0.64,1.26,0.017,265.0,20.830534493800826,50.016012093941626,84.9087349319751,124.59165521730797,168.52939728099454,216.34508128720577,267.7553516850135,322.5342453085597,380.49945778525625,441.49764239313106,505.39224416632277,572.0765127466266,641.4391993249163,713.4003291655963,787.8772150309125
711,F,0.087,0.64,1.26,0.017,264.0,21.237456567602877,50.99325585627943,86.56797079888644,127.02661334499217,171.82333204293062,220.57387265868283,272.98933515536055,328.83933502257014,387.9380006182025,450.128984616784,515.2730604143079,583.2613883020501,653.9805434191262,727.3489854683719,803.2824094365976
712,F,0.08,0.67,0.61,0.01,285.0,11.191307187211452,26.6545741696743,44.975121191405044,65.69024817434942,88.53237919121646,113.31307092087692,139.89073017164597,168.1522909141273,198.00674379953247,229.37749774299436,262.1958917031076,296.40920990549836,331.96095544940164,368.8119503113566,406.9206601876236
713,F,0.08,0.67,0.61,0.01,284.44444444444446,11.304099728868891,26.923266666267377,45.428561209000335,66.35261270903224,89.42514363143768,114.45580803911325,141.30158312372495,169.84826130720361,200.00391432853087,231.6911777801648,264.8406974839705,299.39922525077543,335.3096939845326,372.5325298920788,411.02577936807495
714,F,0.08,0.67,0.61,0.01,283.3333333333333,11.53374584447891,27.4703273754553,46.35177182010766,67.70119900878841,91.24283077402637,116.78244734098399,144.17411511727846,173.30130226542656,204.07020956406575,236.40189807466473,270.22560235505915,305.4869901831093,342.12783351859446,380.1077527516358,419.3839405557373
715,F,0.07,0.69,0.66,0.01,284.44444444444446,9.475001547219565,23.12116857593693,39.72080768154596,58.80548971234413,80.09738198246245,103.40104364819317,128.5693842462582,155.48536566658012,184.05420207232356,214.19622841662735,245.84128459579915,278.9328827720814,313.41482280189285,349.24424596198975,386.37859755259467
716,F,0.07,0.69,0.66,0.01,282.77777777777777,9.765591900586061,23.83040159578613,40.93938550032713,60.60973067963,82.55507187874414,106.57396607733709,132.51480547779016,160.25695765896344,189.7027257458834,220.76999805863073,253.38646000430455,287.4938886121025,323.03435822278095,359.96369346686885,398.2380328457199
717,P,0.14,0.55,1.35,0.007,275.55555555555554,30.674946033119767,69.43436766080197,112.53125939989778,159.1988295076001,209.03905124356075,261.7701326553562,317.18190563554907,375.10381435778794,435.4023623893299,497.96452108305556,562.680747682114,629.4840776807588,698.274369263788,769.0075914741523,841.6182226335507
718,P,0.141,0.575,1.3,0.007,285.0,26.254546304733275,59.32624110719844,96.01172533256192,135.66885989221853,177.96644252653815,222.66991434036547,269.6044159339516,318.6279028928522,369.6293893381396,422.5148698911237,477.19280758662416,533.6080761751216,591.6765091462534,651.3622089116419,712.6104597576747
719,P,0.141,0.603,1.276,0.007,286.1111111111111,26.03960404554899,58.784676091768844,95.0600951201542,134.23670806802699,175.9911935619748,220.09453083260652,266.376034535657,314.6969710294363,364.94905031360804,417.04053021873887,470.88183549035335,526.4194861278753,583.5708479933203,642.3012938763994,702.557300809347
720,W,0.03,0.16,1.72,0.009,296.0,5.704228958852286,14.973389981438809,27.036435593592806,41.46558052183357,57.99606035798159,76.44197726744696,96.66305137427973,118.5483106873911,142.0069815254704,166.96293201783143,193.35105802992402,221.1148141972728,250.20446044472553,280.57577674723166,312.1890961415216
721,W,0.0382,0.9299999999999999,1.524,0.0104,278.3333333333333,9.132850610910168,23.97339497166576,43.28713470461024,66.38915708544216,92.85555665657343,122.38869859926724,154.7639854858941,189.80374376514317,227.36263872538325,267.3187781693129,309.56792603991386,354.0195494412912,400.59401119916265,449.2205121072361,499.8355427144806
722,W,0.0382,0.9299999999999999,1.524,0.0104,274.0,9.899835606628404,25.986702209794576,46.92242714949142,71.96457811577045,100.6536496900429,132.66701141421476,167.76120396699284,205.74363261267405,246.4567573000323,289.76844921557574,335.5657184646127,383.7504291173509,434.23625599809736,486.94645411963626,541.8121804502074
723,W,0.036,0.736,1.83,0.013,292.22222222222223,6.8520896965764475,17.986481951327775,32.47697157659049,49.80969016246925,69.6665948172089,91.82437952588646,116.1145359239943,142.4037611511048,170.58301515799928,200.56084607441204,232.25904887512874,265.60969958442774,300.55304894278345,337.03597853923816,375.01083923623554
724,W,0.031,0.097,1.419,0.009,289.44444444444446,6.043528625761126,15.864039054231384,28.644620268065292,43.93204141615059,61.44578934036232,80.98890860764979,102.41277519677587,125.59981626667111,150.45385872445587,176.89424221390252,204.85199006811223,234.26719348410276,265.0871537412938,297.2650205135232,330.7587673622054
725,W,0.031,0.097,1.419,0.009,287.55555555555554,6.250884454682335,16.408340433744467,29.627428383592314,45.43936692549233,63.55401838524156,83.76766971191246,105.92659753601805,129.9091950463649,155.615989413673,182.96355279337095,211.88054190216317,242.3049924426249,274.18239758047844,307.46429953656224,342.1072299287593
726,W,0.03,0.9,0.937,0.004,284.44444444444446,5.722066899873825,15.020213916681957,27.120982400361974,41.59524933160752,58.177422346010104,76.68102227982335,96.96533058183165,118.9190282356345,142.4510576976175,167.48504902182992,193.95569448376725,221.80627189349983,250.98688563153593,281.45317739047243,313.16535616276394
727,W,0.03,0.87,1.38,0.014,278.3333333333333,8.835479185108765,23.192805980589075,41.87767806129342,64.2274838969344,89.83212066129262,118.40364471467124,149.72477166456332,183.62361312351646,219.9595665705659,258.6147086958963,299.4881974348165,342.4924477001147,387.55041535456513,434.5936064590716,483.5605794707306
728,W,0.03,0.65,1.34,0.01,293.3333333333333,5.712936301799653,14.996246434535896,27.077705942045867,41.528876548819845,58.08458969135444,76.55866376731295,96.81060476751247,118.72927130528218,142.22375113587393,167.21779617547028,193.6462029099153,221.45233965984585,250.58639042330265,281.0040676746271,312.6656439000604
729,W,0.03,0.65,1.34,0.01,289.0,6.168514201213063,16.192121565784863,29.237016626137546,44.84059531192772,62.71654320211581,82.66383164919927,104.5307629542984,128.1973327648693,153.565379042484,180.55257330263038,209.08851237926672,239.11204850180093,270.56939309299355,303.4127269200491,337.5991544000565
730,W,0.03,0.18,1.72,0.009,296.0,5.704229547853221,14.973391527544468,27.03643838529102,41.465584803440414,57.996066346474336,76.4419851606077,96.6630613554057,118.5483229283208,142.00699618866946,166.9629492579043,193.35107799475279,221.11483702890058,250.20448628005965,280.57580571861354,312.1891283771963
731,W,0.03,0.15,1.73,0.006,296.0,5.294341410288649,13.897450330795095,25.093684279209022,38.48599725607312,53.82864997211503,70.94910261330347,89.71715536444351,110.02981032484745,131.80281651802156,154.96551266467208,179.45747280398723,205.2262147395364,232.22557255800743,260.4145037431409,289.7561916720817
732,W,0.04,0.06,1.08,0.005,292.77777777777777,4.706115357059015,12.35337870327367,22.305658777894603,34.210023246057,47.84803560103494,63.06632600783093,79.74916045870144,97.80498460068593,117.15890813419891,137.74812057803734,159.51890957780145,182.42462395415623,206.42422704233516,231.4812363412886,257.5629257268797
733,W,0.03,0.14,1.38,0.003,289.44444444444446,4.929634484326762,12.94010814296366,23.365076366477233,35.834844135391606,50.120600199983286,66.06169035394906,83.53688374927631,102.45027761663158,122.72342470698504,144.29053132625498,167.09533402690698,191.08896591024916,216.228441256127,242.4755448102161,269.7959961059656
734,W,0.03,0.14,1.38,0.003,282.22222222222223,5.614709885771272,14.738405726478495,26.612140448497517,40.81484220823201,57.08590166641292,75.24233836816289,95.14607391376263,116.68787784631688,139.77840103739845,164.34270638857615,190.31671147424953,217.64475832220091,246.27788745101904,276.1725728007247,307.28976991983853
735,W,0.03,0.13,1.74,0.009,296.0,5.724046696316435,15.025410809098604,27.130366076822916,41.609641006520995,58.19755134062279,76.70755339485255,96.99887993032786,118.96017341502146,142.50034480002495,167.54299771590243,194.022801842119,221.8830153632508,251.073725396259,281.5505582860666,313.2737092577082
736,W,0.03,0.072,1.37,0.011,293.3333333333333,5.805090278259464,15.238147213383794,27.514489785615574,42.198768686541854,59.02153798349776,77.79361282431275,98.372232925347,120.64446410543837,144.51792763668186,169.9151454960923,196.7698623875941,225.02453312007304,254.62853812184142,285.5368754760096,317.7091768340231
737,W,0.03,0.06,1.28,0.005,292.77777777777777,4.952202929309934,12.99934947609481,23.472044427127777,35.99890025576352,50.35005818753456,66.3641285223343,83.9193254031059,102.91930700638713,123.28526694243925,144.9511103059304,167.860316068663,191.96379361355017,217.21836042676767,243.5856263000736,271.0311538269197
